fh_snr,fh_spectral_purity,fh_peak_prominence,fh_dominant_freq,fh_harmonic_ratio,fh_spectral_entropy,fh_spectral_centroid,fh_mad,fh_std,fh_zcr,fh_kurtosis,fh_skewness,lc_snr,lc_spectral_purity,lc_peak_prominence,lc_dominant_freq,lc_harmonic_ratio,lc_spectral_entropy,lc_spectral_centroid,lc_mad,lc_std,lc_zcr,lc_kurtosis,lc_skewness,corr_fh_lc,corr_fh_rc,corr_lc_rc,coherence_fh_lc,coherence_fh_rc,coherence_lc_rc,phase_diff_fh_lc,phase_diff_fh_rc,bpm_estimate,signal_stationarity,bpm_consistency,label
-0.6207786414596063,0.4643258285669249,1.0599281488944872,1.0009765625,0.29744754325322587,5.843671681401596,1.4593174957775563,0.4949198176749165,0.6532908080653718,0.1134020618556701,0.28230350573789,-0.021344446531410006,-3.6688672225646872,0.30052735666169544,2.7583344307159017,0.87890625,0.4123024417429184,6.249359685667725,1.4797351741214007,0.7455342024195144,1.1967735396038766,0.12714776632302405,8.054206171059555,-0.4132372595540338,0.34571371504457193,0.029350181928919545,-0.3989580048699624,1.0,1.0,1.0,0.17210838629677272,1.9105547286987659,60.05859375,0.470759992049422,0.9463963999837289,0
-4.445334098398042,0.2643314240760398,0.3094562755915512,1.46484375,0.20557677986876458,6.081167073699344,1.6594448108052156,0.5266117552815076,0.7641130351635038,0.09731543624161074,4.878131856041181,-1.0228780436767269,-4.035308882216391,0.283094309388183,0.6630846187755234,1.435546875,0.3719273529776051,6.129067214655111,1.8930099748716716,0.7583158226328082,1.0178135189353332,0.12751677852348994,2.732696951388326,-0.8781523900061647,0.5648646372870976,0.4198329772549926,0.27471147543753927,1.0,1.0000000000000002,1.0,2.3919422678898914,0.8372501436089362,87.890625,0.4338416353883505,0.7860128102323064,0
1.030618680178222,0.5590503196522197,0.46282390961338965,1.0546875,0.023993445814464758,5.312096897928317,1.2281545224163155,0.7114095427539091,1.4729814534675059,0.09364548494983277,20.410378837941632,-3.834934450278684,-3.1333445074316564,0.32706732841922387,0.8586118310190617,0.8203125,0.5914555039995744,5.814185183598523,1.3998641646443242,0.8858051527684847,1.3199409731613958,0.09364548494983277,5.378218522958182,0.9512044913294025,-0.5732384835330494,0.14079452182981098,-0.1268005233416871,1.0,1.0,1.0,1.6389891163310653,2.3754596240999355,63.28125,0.0,0.8957947901596502,0
-2.5616540049233527,0.3566709625286945,0.21045335061730885,0.732421875,0.12189015936661267,5.618280451398642,1.508194264280395,0.39170805000986725,0.5028991966050265,0.11073825503355705,0.4750866489811507,-0.2792558848734493,-2.998538612401113,0.333935415740619,1.6634102916459308,0.8203125,0.16361556885115844,5.854902656247555,1.6191319578860215,0.8822043488179918,1.113894652064392,0.10738255033557047,0.22659359398702783,-0.2843493324421054,0.3306349621903986,-0.10145615730960411,-0.3354286146559915,1.0,1.0,1.0,0.06723612870324402,1.5800289678869475,43.9453125,0.5871056073832632,0.8300326829124713,0
-3.311764259674557,0.318090308257009,0.2451903869847764,1.220703125,0.25845080276978716,6.228577491707597,1.6270930784934887,0.4671298016929084,0.7717043646804047,0.13377926421404682,9.864937118769697,1.6717022699789619,-5.913472951642525,0.2039759236296446,0.4625825141654672,1.26953125,0.8912272157392198,6.420332420387263,1.8204239327831782,0.822116217042861,1.4891430338905502,0.1505016722408027,22.829570217133423,-3.6343860268666157,-0.448955154120963,0.8327047384424728,-0.7597381984784121,1.0,1.0,1.0,0.052753438369780484,0.7868316057592634,73.2421875,0.0,0.7986457080422362,0
-0.07008210243347637,0.49596583743315825,0.1583067212499254,0.99609375,0.05331147086440686,5.240998111498574,1.1986967589040705,0.47942773652105086,0.7111901995267156,0.06354515050167224,2.6171283668655994,-0.013136280282816734,-0.03596717673567739,0.49792957470902033,0.7330856640625871,1.083984375,0.0747903741036288,5.40353975889092,1.2986616207103447,1.2920574998542402,2.311513326378041,0.07692307692307693,16.098443120106484,2.9597547900725774,0.7741021150140917,0.7774877685876754,0.49003294936041797,1.0,1.0000000000000002,1.0,0.42756916362427005,0.30284082344940405,59.765625,0.0,0.9337975745295525,0
-6.604645164552404,0.17934731467463685,0.1094781446822186,3.046875,6.152722074879158e-07,6.0611100556063935,1.8819325920755567,0.3485852865876734,0.473344077210065,0.1174496644295302,3.687750225916653,1.0330587219347767,-1.6259816207294542,0.40747919645265496,0.8689413081155266,1.259765625,0.2764084279376288,5.795201056921136,1.7834107013326925,0.5335456731086127,0.674758271171324,0.1040268456375839,0.09327367689179322,0.4116655436113316,0.4641047552486616,0.07282116819339372,0.04019688235266822,1.0,1.0,1.0,0.4611120409598393,0.8539688313354729,182.8125,0.2790905072648181,0.6687946874351438,0
1.894768663204946,0.6073738488992774,0.7353840192179669,0.830078125,0.16299598783113967,5.5104118808972045,1.2526342300359763,0.5164805194495614,0.6404487647031816,0.11409395973154363,-0.5146227735132047,0.03235427721546702,-3.934075638570966,0.28784890539325836,0.3540210924891139,1.0498046875,0.3211945117723142,6.124299816811755,1.569684687635447,0.41184740219780847,0.5547812893023817,0.087248322147651,3.413894103999394,1.0185633540043444,0.47148902435359674,0.3236634657521823,0.13543707959118434,1.0,1.0,1.0,0.6029657007098512,0.7484169371271905,49.8046875,0.6111471938253654,0.8975589654805997,0
0.07605233694491645,0.5043778125591515,0.35034130843188604,0.9765625,0.1145753814903324,5.9350331408113295,1.3631738029132423,0.4310141750972422,0.607539165462405,0.11371237458193979,7.791529160880973,-1.923202511319707,2.3789388554215347,0.6336182716880883,0.8196823713750145,0.9765625,0.06863572317032623,5.364416718574926,1.2338034984256074,0.8017312487038267,1.452048685814168,0.0903010033444816,15.93916823641105,2.8992590349206306,-0.566148314170317,0.6708966616346567,-0.6629014476096117,1.0,1.0,1.0,0.02781588192572852,0.14429278471923535,58.59375,0.29973682925727707,0.9543802076729186,0
-1.0983978313700025,0.4371060387387781,1.3604537171555477,1.0009765625,0.4115017370462396,5.772234865718894,1.435707923349503,0.5232037838834185,0.7912153132228125,0.14046822742474915,4.7906327497961385,1.127318713181674,-1.5346051186230318,0.412568864479849,0.48488749569668993,1.0498046875,0.23328343487675066,6.108793551576642,1.4929935303937802,0.529059627613837,0.7105521824274609,0.12374581939799331,1.9751052865005496,-0.7662941185538615,-0.05390873715361116,0.5953335942648514,-0.47538404991033784,1.0,1.0,1.0,0.4160658191557847,0.5192228658708672,60.05859375,0.44392576433797637,0.8397210327450735,0
